path,change_type,classification,project_phase,purpose,canonical_or_supporting,cpp_impact,saa_impact,risk_level,human_review_required,validation_status,include_in_commit,notes
14-ai-ml-analytics-and-other-services/artificial-intelligence-and-machine-learning/amazon-translate/01-overview.md,renamed,learning-content,Phase 4,Migrate a) Service Explanations/Amazon Translate.md into the canonical repository structure,canonical,mention-only,awareness,high,yes,passed-with-documented-limitations,yes,GitHub rename evidence: a) Service Explanations/Amazon Translate.md -> 14-ai-ml-analytics-and-other-services/artificial-intelligence-and-machine-learning/amazon-translate/01-overview.md; PHASE-4-CANONICAL-SOURCE-MAP.csv merge_type=consolidated; content_verified=yes; PHASE-4-SOURCE-COVERAGE-MAP.csv action=merged-and-removed; target=14-ai-ml-analytics-and-other-services/artificial-intelligence-and-machine-learning/amazon-translate/01-overview.md; verification=verified; CANONICAL-CONTENT-INVENTORY.csv navigation=missing-local-index; quality=adequate; Phase 7 QA result=passed; Phase 7 canonical-owner result=passed; Phase 7 badge result=passed; PR commit evidence=7352a17 update
14-ai-ml-analytics-and-other-services/artificial-intelligence-and-machine-learning/README.md,added,navigation,Phases 1-4 (f24d1b6),Provide current repository or learner navigation,supplementary,mention-only,mention-only,high,yes,passed-with-documented-limitations,yes,CANONICAL-CONTENT-INVENTORY.csv navigation=local-index; quality=adequate; Phase 7 QA result=passed; Phase 7 canonical-owner result=passed; PR commit evidence=f24d1b6 update
14-ai-ml-analytics-and-other-services/business-applications/amazon-connect/01-overview.md,renamed,learning-content,Phase 4,Migrate a) Service Explanations/Amazon Connect .md into the canonical repository structure,canonical,awareness,awareness,medium,yes,passed-with-documented-limitations,yes,GitHub rename evidence: a) Service Explanations/Amazon Connect .md -> 14-ai-ml-analytics-and-other-services/business-applications/amazon-connect/01-overview.md; PHASE-4-CANONICAL-SOURCE-MAP.csv merge_type=consolidated; content_verified=yes; PHASE-4-SOURCE-COVERAGE-MAP.csv action=merged-and-removed; target=14-ai-ml-analytics-and-other-services/business-applications/amazon-connect/01-overview.md; verification=verified; CANONICAL-CONTENT-INVENTORY.csv navigation=missing-local-index; quality=adequate; Phase 7 QA result=passed; Phase 7 canonical-owner result=passed; Phase 7 badge result=passed; PR commit evidence=7352a17 update
14-ai-ml-analytics-and-other-services/business-applications/aws-amplify/01-overview.md,renamed,learning-content,Phase 4,Migrate a) Service Explanations/AWS Amplify.md into the canonical repository structure,canonical,mention-only,awareness,medium,yes,passed-with-documented-limitations,yes,GitHub rename evidence: a) Service Explanations/AWS Amplify.md -> 14-ai-ml-analytics-and-other-services/business-applications/aws-amplify/01-overview.md; PHASE-4-CANONICAL-SOURCE-MAP.csv merge_type=consolidated; content_verified=yes; PHASE-4-SOURCE-COVERAGE-MAP.csv action=merged-and-removed; target=14-ai-ml-analytics-and-other-services/business-applications/aws-amplify/01-overview.md; verification=verified; CANONICAL-CONTENT-INVENTORY.csv navigation=missing-local-index; quality=strong; Phase 7 QA result=passed; Phase 7 canonical-owner result=passed; Phase 7 badge result=passed; PR commit evidence=7352a17 update
14-ai-ml-analytics-and-other-services/internet-of-things/aws-iot-greengrass/01-overview.md,renamed,learning-content,Phase 4,Migrate a) Service Explanations/AWS IoT Greengrass.md into the canonical repository structure,canonical,mention-only,awareness,medium,yes,passed-with-documented-limitations,yes,"GitHub rename evidence: a) Service Explanations/AWS IoT Greengrass.md -> 14-ai-ml-analytics-and-other-services/internet-of-things/aws-iot-greengrass/01-overview.md; PHASE-4-CANONICAL-SOURCE-MAP.csv merge_type=consolidated; content_verified=yes; PHASE-4-SOURCE-COVERAGE-MAP.csv action=merged-and-removed; target=14-ai-ml-analytics-and-other-services/internet-of-things/aws-iot-greengrass/01-overview.md; verification=verified; CANONICAL-CONTENT-INVENTORY.csv navigation=missing-local-index; quality=strong; Phase 7 QA result=passed; Phase 7 canonical-owner result=passed; Phase 7 badge result=passed; PR commit evidence=7352a17 update, 6f9540d update"
14-ai-ml-analytics-and-other-services/internet-of-things/aws-iot/01-overview.md,renamed,learning-content,Phase 4,Migrate a) Service Explanations/AWS IoT.md into the canonical repository structure,canonical,awareness,intermediate,medium,yes,passed-with-documented-limitations,yes,GitHub rename evidence: a) Service Explanations/AWS IoT.md -> 14-ai-ml-analytics-and-other-services/internet-of-things/aws-iot/01-overview.md; PHASE-4-CANONICAL-SOURCE-MAP.csv merge_type=consolidated; content_verified=yes; PHASE-4-SOURCE-COVERAGE-MAP.csv action=merged-and-removed; target=14-ai-ml-analytics-and-other-services/internet-of-things/aws-iot/01-overview.md; verification=verified; CANONICAL-CONTENT-INVENTORY.csv navigation=missing-local-index; quality=strong; Phase 7 QA result=passed; Phase 7 canonical-owner result=passed; Phase 7 badge result=passed; PR commit evidence=7352a17 update
14-ai-ml-analytics-and-other-services/README.md,added,navigation,Phases 1-4 (f24d1b6),Provide current repository or learner navigation,supplementary,mention-only,awareness,medium,yes,passed-with-documented-limitations,yes,"CANONICAL-CONTENT-INVENTORY.csv navigation=category-index; quality=partial; Phase 7 QA result=passed; Phase 7 canonical-owner result=passed; Phase 7 badge result=passed; PR commit evidence=70818e2 chore: checkpoint before canonical AWS note consolidation, 7352a17 update, 6f9540d update, f24d1b6 update"
15-comparisons-and-decision-guides/analytics/01-emr-vs-redshift.md,renamed,comparison-guide,Phase 4,Migrate b) Service Comparisons/Amazon EMR vs Amazon Redshift .md into the canonical repository structure,supporting,mention-only,intermediate,medium,yes,passed-with-documented-limitations,yes,"GitHub rename evidence: b) Service Comparisons/Amazon EMR vs Amazon Redshift .md -> 15-comparisons-and-decision-guides/analytics/01-emr-vs-redshift.md; PHASE-4-CANONICAL-SOURCE-MAP.csv merge_type=consolidated; content_verified=yes; PHASE-4-SOURCE-COVERAGE-MAP.csv action=merged-and-removed; target=15-comparisons-and-decision-guides/analytics/01-emr-vs-redshift.md; verification=verified; CANONICAL-CONTENT-INVENTORY.csv navigation=missing-local-index; quality=strong; Phase 7 canonical-owner result=passed; Phase 7 badge result=passed; PR commit evidence=7352a17 update, 6f9540d update"
15-comparisons-and-decision-guides/analytics/02-analytics-service-selection.md,added,comparison-guide,Phase 6 Batch 9,Provide supporting AWS service-selection guidance,supporting,fundamental,architecture-and-design,medium,yes,passed-with-documented-limitations,yes,CANONICAL-CONTENT-INVENTORY.csv navigation=listed-in-category-readme; quality=strong; Phase 6 backlog AWS-049 status=completed; Phase 6 Batch 9 post-implementation evidence for AWS-049; Phase 7 QA result=passed with limitation; Phase 7 canonical-owner result=passed; Phase 7 badge result=passed; Phase 7 exam-integrity result=passed-with-limitation; PR commit evidence=f24d1b6 update
15-comparisons-and-decision-guides/analytics/README.md,added,navigation,Phases 1-4 (f24d1b6),Provide current repository or learner navigation,supplementary,mention-only,mention-only,medium,yes,passed-with-documented-limitations,yes,CANONICAL-CONTENT-INVENTORY.csv navigation=local-index; quality=adequate; Phase 7 QA result=passed; Phase 7 canonical-owner result=passed; PR commit evidence=f24d1b6 update
15-comparisons-and-decision-guides/application-integration/01-sqs-vs-sns-vs-eventbridge.md,added,comparison-guide,Phase 6 Batch 5,Provide supporting AWS service-selection guidance,supporting,awareness,architecture-and-design,medium,yes,passed-with-documented-limitations,yes,CANONICAL-CONTENT-INVENTORY.csv navigation=listed-in-category-readme; quality=strong; Phase 6 backlog AWS-031 status=completed; Phase 6 Batch 5 post-implementation evidence for AWS-031; Phase 7 QA result=passed with limitation; Phase 7 canonical-owner result=passed; Phase 7 badge result=passed; Phase 7 exam-integrity result=passed-with-limitation; PR commit evidence=235b319 update
15-comparisons-and-decision-guides/application-integration/README.md,added,navigation,Phases 1-4 (235b319),Provide current repository or learner navigation,supplementary,learning-path navigation,learning-path navigation,medium,yes,passed-with-documented-limitations,yes,Phase 7 QA result=passed; PR commit evidence=235b319 update
15-comparisons-and-decision-guides/compute-and-storage/01-core-selection-guide.md,added,comparison-guide,Phase 6 Batch 2,Provide supporting AWS service-selection guidance,supporting,supporting study content,supporting architecture content,medium,yes,passed-with-documented-limitations,yes,Phase 6 backlog AWS-019 status=completed; Phase 6 Batch 2 post-implementation evidence for AWS-019; Phase 7 QA result=passed with limitation; Phase 7 exam-integrity result=passed-with-limitation; PR commit evidence=6f9540d update
15-comparisons-and-decision-guides/cost/01-cost-management-tool-selection.md,added,comparison-guide,Phase 6 Batch 8,Provide supporting AWS service-selection guidance,supporting,fundamental,scenario-ready,medium,yes,passed-with-documented-limitations,yes,CANONICAL-CONTENT-INVENTORY.csv navigation=listed-in-category-readme; quality=strong; Phase 6 backlog AWS-046 status=completed; Phase 6 Batch 8 post-implementation evidence for AWS-046; Phase 7 QA result=passed; Phase 7 canonical-owner result=passed; Phase 7 badge result=passed; Phase 7 exam-integrity result=passed; PR commit evidence=f24d1b6 update
15-comparisons-and-decision-guides/cost/README.md,added,navigation,Phases 1-4 (f24d1b6),Provide current repository or learner navigation,supplementary,mention-only,mention-only,medium,yes,passed-with-documented-limitations,yes,CANONICAL-CONTENT-INVENTORY.csv navigation=local-index; quality=adequate; Phase 7 QA result=passed; Phase 7 canonical-owner result=passed; PR commit evidence=f24d1b6 update
15-comparisons-and-decision-guides/databases/01-database-selection-guide.md,added,comparison-guide,Phase 6 Batch 4,Provide supporting AWS service-selection guidance,supporting,supporting study content,supporting architecture content,medium,yes,passed-with-documented-limitations,yes,Phase 6 backlog AWS-030 status=completed; Phase 6 Batch 4 post-implementation evidence for AWS-030; Phase 7 QA result=passed with limitation; Phase 7 exam-integrity result=passed-with-limitation; PR commit evidence=502acf2 update
15-comparisons-and-decision-guides/databases/README.md,added,navigation,Phases 1-4 (502acf2),Provide current repository or learner navigation,supplementary,learning-path navigation,learning-path navigation,medium,yes,passed-with-documented-limitations,yes,Phase 7 QA result=passed; PR commit evidence=502acf2 update
15-comparisons-and-decision-guides/identity-and-governance/01-root-user-vs-iam.md,renamed,comparison-guide,Phase 4,Migrate b) Service Comparisons/AWS Account Root User vs AWS IAM .md into the canonical repository structure,supporting,awareness,intermediate,medium,yes,passed-with-documented-limitations,yes,GitHub rename evidence: b) Service Comparisons/AWS Account Root User vs AWS IAM .md -> 15-comparisons-and-decision-guides/identity-and-governance/01-root-user-vs-iam.md; PHASE-4-CANONICAL-SOURCE-MAP.csv merge_type=consolidated; content_verified=yes; PHASE-4-SOURCE-COVERAGE-MAP.csv action=merged-and-removed; target=15-comparisons-and-decision-guides/identity-and-governance/01-root-user-vs-iam.md; verification=verified; CANONICAL-CONTENT-INVENTORY.csv navigation=listed-in-category-readme; quality=strong; Phase 7 canonical-owner result=passed; Phase 7 badge result=passed; PR commit evidence=7352a17 update
15-comparisons-and-decision-guides/identity-and-governance/02-organizations-vs-control-tower.md,renamed,comparison-guide,Phase 4,Migrate b) Service Comparisons/AWS Organizations vs AWS Control Tower.md into the canonical repository structure,supporting,awareness,intermediate,medium,yes,passed-with-documented-limitations,yes,GitHub rename evidence: b) Service Comparisons/AWS Organizations vs AWS Control Tower.md -> 15-comparisons-and-decision-guides/identity-and-governance/02-organizations-vs-control-tower.md; PHASE-4-CANONICAL-SOURCE-MAP.csv merge_type=consolidated; content_verified=yes; PHASE-4-SOURCE-COVERAGE-MAP.csv action=merged-and-removed; target=15-comparisons-and-decision-guides/identity-and-governance/02-organizations-vs-control-tower.md; verification=verified; CANONICAL-CONTENT-INVENTORY.csv navigation=listed-in-category-readme; quality=strong; Phase 7 canonical-owner result=passed; Phase 7 badge result=passed; PR commit evidence=7352a17 update
15-comparisons-and-decision-guides/identity-and-governance/03-users-groups-and-roles.md,renamed,comparison-guide,Phase 4,Migrate b) Service Comparisons/IAM Role vs IAM Group vs IAM User.md into the canonical repository structure,supporting,awareness,intermediate,medium,yes,passed-with-documented-limitations,yes,GitHub rename evidence: b) Service Comparisons/IAM Role vs IAM Group vs IAM User.md -> 15-comparisons-and-decision-guides/identity-and-governance/03-users-groups-and-roles.md; PHASE-4-CANONICAL-SOURCE-MAP.csv merge_type=consolidated; content_verified=yes; PHASE-4-SOURCE-COVERAGE-MAP.csv action=merged-and-removed; target=15-comparisons-and-decision-guides/identity-and-governance/03-users-groups-and-roles.md; verification=verified; CANONICAL-CONTENT-INVENTORY.csv navigation=listed-in-category-readme; quality=strong; Phase 7 canonical-owner result=passed; Phase 7 badge result=passed; PR commit evidence=7352a17 update
15-comparisons-and-decision-guides/identity-and-governance/README.md,added,navigation,Phases 1-4 (7352a17),Provide current repository or learner navigation,supplementary,mention-only,mention-only,medium,yes,passed-with-documented-limitations,yes,CANONICAL-CONTENT-INVENTORY.csv navigation=category-index; quality=too-shallow; Phase 7 QA result=passed; Phase 7 canonical-owner result=passed; Phase 7 badge result=passed; PR commit evidence=7352a17 update
